,Job Title,Rating,Average_salary,State
2359,data engineer,3.9,70.5,TX
2360,machine learning engineer,4.0,70.5,TX
2361,data engineer,4.1,70.5,TX
2362,director,3.6,70.5,TX
2363,machine learning engineer,2.9,70.5,TX
2364,manager,3.1,70.5,TX
2365,other,3.5,70.5,TX
2366,data engineer,3.9,70.5,TX
2367,analyst,2.4,70.5,TX
2368,data engineer,4.1,70.5,TX
2369,analyst,4.5,70.5,TX
2370,data engineer,3.9,70.5,TX
2371,data engineer,3.9,70.5,TX
2372,data engineer,3.9,70.5,TX
2373,other,4.0,70.5,TX
2374,data engineer,4.4,70.5,TX
2375,data engineer,4.1,70.5,TX
2376,analyst,3.8,70.5,TX
2377,analyst,4.2,70.5,TX
2378,data engineer,4.6,70.5,TX
2379,analyst,4.0,116.0,TX
2380,data engineer,3.8,116.0,TX
2381,other,2.8,116.0,TX
2382,analyst,3.7,116.0,TX
2383,analyst,3.7,116.0,TX
2384,analyst,3.4,116.0,TX
2385,data engineer,4.0,116.0,TX
2386,data engineer,4.0,116.0,TX
2387,data engineer,3.3,116.0,TX
2388,analyst,3.8,61.5,TX
2389,analyst,4.1,61.5,TX
2390,other,3.6,61.5,TX
2391,other,3.4,61.5,TX
2392,other,3.7,61.5,TX
2393,data engineer,1.9,61.5,TX
2394,data engineer,3.4,61.5,TX
2395,data engineer,4.6,61.5,TX
2396,data engineer,3.0,61.5,TX
2397,data engineer,3.2,61.5,TX
2398,other,4.0,61.5,TX
2399,data engineer,4.0,61.5,TX
2400,other,4.2,61.5,TX
2401,data scientist,3.2,61.5,TX
2402,data engineer,3.9,61.5,TX
2403,data engineer,2.6,61.5,TX
2404,other,4.4,61.5,TX
2405,analyst,3.5,61.5,TX
2406,analyst,3.5,68.5,TX
2407,analyst,2.5,68.5,TX
2408,data engineer,3.3,68.5,TX
2409,machine learning engineer,3.8,68.5,TX
2410,analyst,4.4,68.5,TX
2411,other,3.7,68.5,TX
2412,machine learning engineer,4.6,68.5,TX
2413,data engineer,2.6,68.5,TX
2414,other,4.3,68.5,TX
2415,other,3.9,68.5,TX
2416,other,4.2,68.5,TX
2417,other,3.0,68.5,TX
2418,data engineer,3.3,68.5,TX
2419,researcher,3.7,68.5,TX
2420,director,2.9,68.5,TX
2421,data scientist,3.8,68.5,TX
2422,analyst,3.7,68.5,TX
2423,other,3.5,68.5,TX
2424,data engineer,5.0,68.5,TX
2425,director,2.9,68.5,TX
2426,analyst,2.5,68.5,TX
2427,data engineer,2.5,68.5,TX
2428,data engineer,2.6,68.5,TX
2429,data engineer,3.8,68.5,TX
2430,data engineer,3.8,68.5,TX
2431,data engineer,3.8,68.5,TX
2432,analyst,3.7,68.5,TX
2433,analyst,3.0,68.5,TX
2434,data engineer,3.3,68.5,TX
2435,data engineer,4.6,68.5,TX
2436,other,2.6,68.5,TX
2437,data engineer,3.9,68.5,TX
2438,analyst,2.8,68.5,TX
2439,other,3.4,68.5,TX
2440,other,4.1,68.5,TX
2441,other,3.6,68.5,TX
2442,data engineer,3.9,68.5,TX
2443,data scientist,4.5,68.5,TX
2444,data engineer,3.4,68.5,TX
2445,data engineer,3.7,68.5,TX
2446,other,3.1,68.5,TX
2447,other,3.7,68.5,TX
2448,other,4.0,68.5,TX
2449,machine learning engineer,3.6,68.5,TX
2450,other,3.7,68.5,TX
2451,other,4.1,68.5,TX
2452,analyst,3.7,68.5,TX
2453,data engineer,3.7,68.5,TX
2454,machine learning engineer,3.6,68.5,TX
2455,data engineer,3.7,68.5,TX
2456,researcher,3.5,68.5,TX
2457,data engineer,5.0,87.5,TX
2458,data engineer,2.8,87.5,TX
2459,data engineer,3.3,87.5,TX
2460,data scientist,3.1,87.5,TX
2461,data engineer,5.0,87.5,TX
2462,data engineer,3.4,87.5,TX
2463,data engineer,4.3,87.5,TX
2464,data engineer,3.6,87.5,TX
2465,data engineer,3.5,87.5,TX
2466,data engineer,3.9,87.5,TX
2467,other,5.0,87.5,TX
2468,researcher,3.6,87.5,TX
2469,data engineer,4.4,87.5,TX
2470,data engineer,5.0,87.5,TX
2471,manager,3.3,87.5,TX
2472,data engineer,4.2,87.5,TX
2473,data engineer,4.4,87.5,TX
2474,analyst,3.3,87.5,TX
2475,other,3.9,87.5,TX
2476,other,4.1,87.5,TX
2477,manager,3.9,87.5,TX
2478,data engineer,3.9,87.5,TX
2479,analyst,3.5,87.5,TX
2480,data engineer,3.0,87.5,TX
2481,data engineer,3.7,87.5,TX
2482,data scientist,3.6,87.5,TX
2483,data engineer,5.0,87.5,TX
2484,data engineer,3.9,87.5,TX
2485,analyst,3.2,87.5,TX
2486,data engineer,3.0,136.0,TX
2487,data engineer,3.0,136.0,TX
2488,data engineer,3.4,136.0,TX
2489,data engineer,3.9,136.0,TX
2490,data scientist,4.4,136.0,TX
2491,data engineer,2.5,136.0,TX
2492,data scientist,3.8,121.0,CA
2493,data scientist,4.1,121.0,CA
2494,data engineer,3.3,121.0,CA
2495,data scientist,4.1,121.0,CA
2496,data engineer,3.8,121.0,CA
2497,other,3.3,121.0,CA
2498,data scientist,4.7,121.0,CA
2499,data scientist,3.8,121.0,CA
2500,other,3.2,121.0,CA
2501,data scientist,4.3,121.0,CA
2502,data scientist,3.8,121.0,CA
2503,machine learning engineer,3.8,121.0,CA
2504,data scientist,2.8,121.0,CA
2505,data scientist,4.5,121.0,CA
2506,other,3.5,121.0,CA
2507,data scientist,4.2,121.0,CA
2508,machine learning engineer,4.3,121.0,CA
2509,data scientist,4.2,121.0,CA
2510,data scientist,3.6,121.0,CA
2511,data scientist,4.3,121.0,CA
2512,data scientist,4.1,121.0,CA
2513,data scientist,3.6,121.0,CA
2514,data scientist,3.9,121.0,CA
2515,data scientist,4.5,121.0,CA
2516,data scientist,3.7,121.0,CA
2517,data scientist,3.6,121.0,CA
2518,data scientist,4.5,121.0,CA
2519,data engineer,3.9,121.0,CA
2520,data scientist,4.1,161.0,CA
2521,analyst,3.1,161.0,CA
2522,data scientist,3.8,161.0,CA
2523,data scientist,4.3,161.0,CA
2524,data engineer,4.1,161.0,CA
2525,data scientist,3.5,161.0,CA
2526,data scientist,3.1,161.0,CA
2527,data scientist,4.1,161.0,CA
2528,data scientist,4.1,161.0,CA
2529,data scientist,4.3,161.0,CA
2530,data scientist,4.6,161.0,CA
2531,machine learning engineer,4.1,161.0,CA
2532,data scientist,4.0,161.0,CA
2533,data scientist,2.3,161.0,CA
2534,data scientist,4.8,161.0,CA
2535,data scientist,3.8,161.0,CA
2536,data scientist,4.7,161.0,CA
2537,data scientist,2.6,161.0,CA
2538,data scientist,4.8,161.0,CA
2539,data scientist,4.7,161.0,CA
2540,data scientist,4.0,161.0,CA
2541,data scientist,4.5,161.0,CA
2542,machine learning engineer,4.3,161.0,CA
2543,data scientist,4.8,161.0,CA
2544,data scientist,5.0,161.0,CA
2545,data scientist,3.4,161.0,CA
2546,data scientist,4.8,143.0,CA
2547,director,3.6,143.0,CA
2548,machine learning engineer,3.8,143.0,CA
2549,data scientist,4.2,143.0,CA
2550,machine learning engineer,4.1,143.0,CA
2551,analyst,4.2,143.0,CA
2552,data scientist,4.5,143.0,CA
2553,data scientist,4.1,143.0,CA
2554,data scientist,4.9,143.0,CA
2555,data engineer,4.1,143.0,CA
2556,data scientist,3.6,143.0,CA
2557,data scientist,4.5,143.0,CA
2558,machine learning engineer,4.2,143.0,CA
2559,data scientist,4.4,143.0,CA
2560,data scientist,3.8,143.0,CA
2561,data scientist,3.5,143.0,CA
2562,data scientist,2.8,143.0,CA
2563,data scientist,4.0,143.0,CA
2564,other,3.5,143.0,CA
2565,data scientist,4.8,143.0,CA
2566,data scientist,4.6,143.0,CA
2567,data scientist,3.8,143.0,CA
2568,data scientist,4.3,143.0,CA
2569,data scientist,5.0,143.0,CA
2570,machine learning engineer,4.5,143.0,CA
2571,data engineer,4.1,143.0,CA
2572,data scientist,4.1,143.0,CA
2573,machine learning engineer,4.7,143.0,CA
2574,other,3.4,143.0,CA
2575,other,3.6,143.0,CA
2576,data engineer,4.5,143.0,CA
2577,data scientist,4.1,143.0,CA
2578,data scientist,4.7,143.0,CA
2579,data scientist,3.5,143.0,CA
2580,other,4.0,143.0,CA
2581,analyst,5.0,143.0,CA
2582,data scientist,4.2,143.0,CA
2583,data scientist,3.7,143.0,CA
2584,data scientist,4.8,143.0,CA
2585,data engineer,4.1,143.0,CA
2586,data engineer,3.0,143.0,CA
2587,data scientist,3.7,143.0,CA
2588,other,3.9,143.0,CA
2589,data scientist,4.5,143.0,CA
2590,data scientist,4.5,143.0,CA
2591,data engineer,3.9,143.0,CA
2592,data scientist,3.4,143.0,CA
2593,data scientist,3.6,143.0,CA
2594,other,3.6,143.0,CA
2595,analyst,3.2,143.0,CA
2596,machine learning engineer,4.4,143.0,CA
2597,analyst,3.5,143.0,CA
2598,manager,4.8,143.0,CA
2599,data scientist,4.1,143.0,CA
2600,other,3.9,143.0,CA
2601,data scientist,3.8,143.0,CA
2602,data scientist,3.4,143.0,CA
2603,other,3.4,143.0,CA
2604,data scientist,3.2,193.5,CA
2605,data scientist,4.4,193.5,CA
2606,machine learning engineer,4.1,193.5,CA
2607,machine learning engineer,3.5,193.5,CA
2608,other,2.3,193.5,CA
2609,data scientist,4.2,193.5,CA
2610,other,3.4,193.5,CA
2611,analyst,3.9,193.5,CA
2612,data engineer,4.3,193.5,CA
2613,data engineer,3.9,193.5,CA
2614,data scientist,4.2,193.5,CA
2615,data engineer,4.1,193.5,CA
2616,data scientist,5.0,193.5,CA
2617,data scientist,4.8,193.5,CA
2618,data scientist,4.5,193.5,CA
2619,data scientist,3.5,193.5,CA
2620,data scientist,3.7,193.5,CA
2621,data scientist,3.3,193.5,CA
2622,data scientist,4.1,193.5,CA
2623,analyst,3.8,193.5,CA
2624,data scientist,3.7,193.5,CA
2625,data scientist,4.1,193.5,CA
2626,data scientist,3.4,193.5,CA
2627,data scientist,4.3,193.5,CA
2628,analyst,4.0,193.5,CA
2629,machine learning engineer,4.7,193.5,CA
2630,machine learning engineer,3.7,193.5,CA
2631,other,3.9,225.0,CA
2632,analyst,5.0,225.0,CA
2633,analyst,4.6,225.0,CA
2634,machine learning engineer,3.8,225.0,CA
2635,analyst,4.1,225.0,CA
2636,data scientist,3.7,225.0,CA
2637,data engineer,3.4,225.0,CA
2638,data scientist,3.9,225.0,CA
2639,data scientist,4.4,225.0,CA
2640,data scientist,4.1,225.0,CA
2641,other,4.3,225.0,CA
2642,data scientist,4.0,225.0,CA
2643,data scientist,4.5,225.0,CA
2644,data scientist,3.6,225.0,CA
2645,data scientist,4.2,225.0,CA
2646,data scientist,4.5,225.0,CA
2647,machine learning engineer,4.1,225.0,CA
2648,other,4.5,225.0,CA
2649,data scientist,3.9,225.0,CA
2650,manager,3.4,225.0,CA
2651,data scientist,3.6,225.0,CA
2652,other,3.1,225.0,CA
2653,data scientist,4.4,225.0,CA
2654,data scientist,4.5,225.0,CA
2655,data scientist,4.1,225.0,CA
2656,analyst,3.9,225.0,CA
2657,data scientist,4.4,225.0,CA
2658,data scientist,4.4,225.0,CA
2659,analyst,3.1,225.0,CA
2660,data scientist,4.1,174.5,CA
2661,machine learning engineer,4.1,174.5,CA
2662,other,3.4,174.5,CA
2663,machine learning engineer,3.8,174.5,CA
2664,machine learning engineer,3.8,174.5,CA
2665,other,3.8,174.5,CA
2666,data scientist,4.1,174.5,CA
2667,data scientist,4.5,174.5,CA
2668,data engineer,3.8,174.5,CA
2669,machine learning engineer,4.6,174.5,CA
2670,data scientist,4.1,174.5,CA
2671,data engineer,3.5,174.5,CA
2672,data scientist,4.5,174.5,CA
2673,data scientist,4.3,174.5,CA
2674,data scientist,3.9,174.5,CA
2675,analyst,3.7,174.5,CA
2676,data scientist,4.5,174.5,CA
2677,machine learning engineer,4.1,174.5,CA
2678,data scientist,3.9,174.5,CA
2679,analyst,3.4,174.5,CA
2680,data scientist,4.1,174.5,CA
2681,data engineer,4.8,174.5,CA
2682,data engineer,4.7,174.5,CA
2683,data scientist,3.1,174.5,CA
2684,data scientist,4.6,174.5,CA
2685,data engineer,4.1,174.5,CA
2686,data engineer,3.3,174.5,CA
2687,data engineer,4.2,174.5,CA
2688,data engineer,3.5,174.5,CA
2689,data scientist,4.1,153.5,CA
2690,data scientist,4.1,153.5,CA
2691,analyst,3.4,153.5,CA
2692,data scientist,3.3,153.5,CA
2693,other,4.3,153.5,CA
2694,analyst,4.0,153.5,CA
2695,data scientist,4.1,153.5,CA
2696,data scientist,3.8,153.5,CA
2697,data scientist,4.1,153.5,CA
2698,analyst,4.0,153.5,CA
2699,data engineer,4.1,153.5,CA
2700,machine learning engineer,3.1,153.5,CA
2701,analyst,3.9,153.5,CA
2702,data scientist,3.8,153.5,CA
2703,data engineer,4.7,153.5,CA
2704,data scientist,4.4,153.5,CA
2705,data engineer,4.1,153.5,CA
2706,other,4.0,153.5,CA
2707,data engineer,4.4,153.5,CA
2708,data scientist,5.0,153.5,CA
2709,machine learning engineer,4.1,153.5,CA
2710,analyst,4.1,153.5,CA
2711,machine learning engineer,3.6,153.5,CA
2712,analyst,3.8,153.5,CA
2713,data scientist,4.4,153.5,CA
2714,data scientist,4.1,153.5,CA
2715,machine learning engineer,3.5,153.5,CA
2716,data scientist,4.1,153.5,CA
2717,data scientist,3.9,153.5,CA
2718,analyst,4.1,153.5,CA
2719,data scientist,4.1,160.5,CA
2720,data scientist,4.5,160.5,CA
2721,data scientist,3.9,160.5,CA
2722,data scientist,4.0,160.5,CA
2723,other,3.5,160.5,CA
2724,data scientist,4.5,160.5,CA
2725,analyst,3.9,160.5,CA
2726,data scientist,3.9,160.5,CA
2727,machine learning engineer,5.0,160.5,CA
2728,data scientist,3.7,160.5,CA
2729,data engineer,3.5,160.5,CA
2730,machine learning engineer,4.3,160.5,CA
2731,data scientist,3.5,160.5,CA
2732,data scientist,4.1,160.5,CA
2733,other,3.7,160.5,CA
2734,analyst,4.5,160.5,CA
2735,analyst,4.5,160.5,CA
2736,other,4.8,160.5,CA
2737,analyst,4.4,160.5,CA
2738,data scientist,3.4,160.5,CA
2739,data scientist,3.2,160.5,CA
2740,other,2.3,160.5,CA
2741,data scientist,2.7,160.5,CA
2742,data scientist,3.5,160.5,CA
2743,other,3.9,160.5,CA
2744,data scientist,4.1,159.5,CA
2745,data scientist,4.6,159.5,CA
2746,data scientist,2.7,159.5,CA
2747,analyst,4.0,159.5,CA
2748,data scientist,4.5,159.5,CA
2749,analyst,4.0,159.5,CA
2750,analyst,3.9,159.5,CA
2751,analyst,4.2,159.5,CA
2752,other,3.5,159.5,CA
2753,data scientist,3.9,159.5,CA
2754,analyst,5.0,159.5,CA
2755,data engineer,4.6,159.5,CA
2756,data engineer,4.0,159.5,CA
2757,data engineer,3.8,159.5,CA
2758,machine learning engineer,4.1,159.5,CA
2759,data scientist,4.5,159.5,CA
2760,data engineer,4.6,159.5,CA
2761,analyst,3.8,159.5,CA
2762,analyst,3.6,159.5,CA
2763,analyst,4.4,159.5,CA
2764,data scientist,4.5,159.5,CA
2765,data scientist,3.7,159.5,CA
2766,researcher,4.5,159.5,CA
2767,analyst,4.1,159.5,CA
2768,data scientist,4.4,159.5,CA
2769,other,3.6,159.5,CA
2770,analyst,4.0,159.5,CA
2771,data scientist,4.5,156.5,CA
2772,analyst,3.1,156.5,CA
2773,other,3.2,156.5,CA
2774,other,3.7,156.5,CA
2775,other,3.5,156.5,CA
2776,analyst,4.0,156.5,CA
2777,other,3.4,156.5,CA
2778,other,5.0,156.5,CA
2779,data engineer,4.1,156.5,CA
2780,machine learning engineer,4.1,156.5,CA
2781,machine learning engineer,4.1,156.5,CA
2782,data scientist,4.5,156.5,CA
2783,machine learning engineer,2.9,156.5,CA
2784,machine learning engineer,4.2,156.5,CA
2785,data scientist,4.1,156.5,CA
2786,other,3.9,156.5,CA
2787,data scientist,4.1,156.5,CA
2788,data engineer,3.3,156.5,CA
2789,data engineer,4.9,156.5,CA
2790,analyst,3.6,156.5,CA
2791,data scientist,4.5,156.5,CA
2792,machine learning engineer,4.1,156.5,CA
2793,data scientist,3.5,156.5,CA
2794,data scientist,5.0,156.5,CA
2795,other,3.0,156.5,CA
2796,analyst,3.7,156.5,CA
2797,data scientist,4.1,183.0,CA
2798,data scientist,5.0,183.0,CA
2799,researcher,3.8,183.0,CA
2800,data engineer,5.0,183.0,CA
2801,machine learning engineer,4.1,183.0,CA
2802,data scientist,3.1,183.0,CA
2803,data scientist,4.1,183.0,CA
2804,analyst,3.8,183.0,CA
2805,data engineer,4.8,183.0,CA
2806,machine learning engineer,4.1,183.0,CA
2807,analyst,5.0,183.0,CA
2808,other,4.8,183.0,CA
2809,data scientist,3.3,183.0,CA
2810,data engineer,3.9,183.0,CA
2811,other,3.7,183.0,CA
2812,data engineer,4.1,183.0,CA
2813,other,4.5,183.0,CA
2814,data scientist,3.7,183.0,CA
2815,data engineer,4.2,183.0,CA
2816,data engineer,4.1,183.0,CA
2817,analyst,4.1,183.0,CA
2818,analyst,3.8,183.0,CA
2819,analyst,2.4,183.0,CA
2820,analyst,3.6,183.0,CA
2821,data scientist,4.0,183.0,CA
2822,data engineer,4.2,183.0,CA
2823,data engineer,3.9,183.0,CA
2824,data scientist,3.6,183.0,CA
2825,data engineer,3.8,140.5,CA
2826,data scientist,4.5,140.5,CA
2827,data engineer,4.1,140.5,CA
2828,analyst,3.9,140.5,CA
2829,data scientist,4.6,140.5,CA
2830,data scientist,4.7,140.5,CA
2831,data engineer,3.9,140.5,CA
2832,data engineer,3.9,140.5,CA
2833,analyst,3.9,140.5,CA
2834,data engineer,3.7,140.5,CA
2835,machine learning engineer,4.1,140.5,CA
2836,data engineer,3.0,140.5,CA
2837,data scientist,4.6,140.5,CA
2838,data scientist,3.3,140.5,CA
2839,data scientist,3.9,140.5,CA
2840,data scientist,3.2,140.5,CA
2841,analyst,3.5,140.5,CA
2842,data engineer,4.1,140.5,CA
2843,machine learning engineer,4.1,140.5,CA
2844,data scientist,4.1,140.5,CA
2845,data engineer,4.2,140.5,CA
2846,data scientist,4.1,148.5,TX
2847,data scientist,3.1,148.5,TX
2848,analyst,5.0,148.5,TX
2849,data engineer,3.9,148.5,TX
2850,data scientist,3.7,148.5,TX
2851,data scientist,4.5,148.5,TX
2852,data scientist,4.4,148.5,TX
2853,data scientist,3.9,148.5,TX
2854,data scientist,3.7,148.5,TX
2855,data engineer,4.5,148.5,TX
2856,data scientist,3.6,148.5,TX
2857,data scientist,4.1,148.5,TX
2858,data scientist,3.6,148.5,TX
2859,data scientist,3.7,148.5,TX
2860,data scientist,3.9,148.5,TX
2861,data scientist,3.8,148.5,TX
2862,data scientist,4.1,148.5,TX
2863,data scientist,3.3,148.5,TX
2864,data scientist,4.2,148.5,TX
2865,data scientist,3.6,148.5,TX
2866,data scientist,4.1,148.5,TX
2867,analyst,3.9,148.5,TX
2868,data scientist,3.5,148.5,TX
2869,data engineer,4.5,148.5,TX
2870,other,4.3,148.5,TX
2871,data scientist,4.5,148.5,TX
2872,analyst,2.8,148.5,TX
2873,data scientist,3.1,148.5,TX
2874,analyst,3.7,148.5,TX
2875,data scientist,2.2,145.0,TX
2876,analyst,4.1,145.0,TX
2877,machine learning engineer,4.1,145.0,TX
2878,data scientist,3.1,145.0,TX
2879,analyst,3.3,145.0,TX
2880,other,3.6,145.0,TX
2881,machine learning engineer,3.9,145.0,TX
2882,data scientist,4.1,145.0,TX
2883,data scientist,3.6,145.0,TX
2884,machine learning engineer,5.0,145.0,TX
2885,analyst,4.1,145.0,TX
2886,data engineer,3.5,145.0,TX
2887,analyst,3.1,145.0,TX
2888,data scientist,4.1,145.0,TX
2889,data scientist,3.7,145.0,TX
2890,data scientist,3.8,145.0,TX
2891,analyst,2.8,145.0,TX
2892,machine learning engineer,2.6,145.0,TX
2893,data scientist,3.1,145.0,TX
2894,analyst,4.0,145.0,TX
2895,analyst,4.4,145.0,TX
2896,researcher,3.9,145.0,TX
2897,data scientist,4.3,145.0,TX
2898,data scientist,3.8,145.0,TX
2899,data scientist,3.9,145.0,TX
2900,data engineer,4.2,145.0,TX
2901,data scientist,4.1,145.0,TX
2902,analyst,4.6,145.0,TX
2903,data scientist,3.8,145.0,TX
2904,data scientist,4.2,122.0,TX
2905,data scientist,4.1,122.0,TX
2906,analyst,3.5,122.0,TX
2907,data scientist,4.3,122.0,TX
2908,other,4.3,122.0,TX
2909,data scientist,4.1,122.0,TX
2910,data engineer,4.1,122.0,TX
2911,data scientist,3.7,122.0,TX
2912,data scientist,3.6,122.0,TX
2913,analyst,4.7,122.0,TX
2914,data scientist,4.1,122.0,TX
2915,analyst,2.7,122.0,TX
2916,analyst,2.8,122.0,TX
2917,other,3.3,122.0,TX
2918,analyst,3.2,122.0,TX
2919,other,3.7,122.0,TX
2920,data scientist,3.7,122.0,TX
2921,data engineer,4.1,122.0,TX
2922,data scientist,4.1,122.0,TX
2923,data engineer,4.5,122.0,TX
2924,data scientist,4.3,122.0,TX
2925,analyst,3.6,122.0,TX
2926,analyst,4.3,122.0,TX
2927,data scientist,3.7,122.0,TX
2928,analyst,4.9,122.0,TX
2929,data engineer,3.8,122.0,TX
2930,data scientist,4.3,122.0,TX
2931,data scientist,4.1,122.0,TX
2932,data scientist,3.9,122.0,TX
2933,other,4.3,126.0,TX
2934,analyst,5.0,126.0,TX
2935,machine learning engineer,3.6,126.0,TX
2936,analyst,3.8,126.0,TX
2937,analyst,4.5,126.0,TX
2938,data engineer,4.7,126.0,TX
2939,analyst,3.9,126.0,TX
2940,data scientist,3.8,126.0,TX
2941,data scientist,3.4,126.0,TX
2942,analyst,2.6,126.0,TX
2943,data engineer,2.9,126.0,TX
2944,data engineer,3.8,126.0,TX
2945,machine learning engineer,4.1,126.0,TX
2946,analyst,4.7,126.0,TX
2947,analyst,3.5,126.0,TX
2948,data engineer,3.5,126.0,TX
2949,data engineer,2.9,126.0,TX
2950,machine learning engineer,4.1,126.0,TX
2951,data engineer,3.5,126.0,TX
2952,analyst,3.8,126.0,TX
2953,data engineer,3.2,126.0,TX
2954,other,4.2,126.0,TX
2955,other,4.3,126.0,TX
2956,data scientist,3.9,126.0,TX
2957,data engineer,3.2,126.0,TX
2958,data scientist,3.9,126.0,TX
2959,other,3.7,126.0,TX
2960,analyst,3.7,53.0,TX
2961,data scientist,4.1,53.0,TX
2962,other,3.3,53.0,TX
2963,data scientist,3.7,53.0,TX
2964,machine learning engineer,2.9,53.0,TX
2965,analyst,3.9,53.0,TX
2966,other,4.1,53.0,TX
2967,data scientist,3.7,53.0,TX
2968,data engineer,3.9,53.0,TX
2969,other,3.7,53.0,TX
2970,other,3.9,53.0,TX
2971,analyst,3.7,53.0,TX
2972,analyst,4.1,53.0,TX
2973,data engineer,4.4,53.0,TX
2974,analyst,2.5,53.0,TX
2975,analyst,3.5,53.0,TX
2976,other,4.1,53.0,TX
2977,data engineer,3.7,53.0,TX
2978,analyst,4.0,53.0,TX
2979,data engineer,3.7,53.0,TX
2980,analyst,4.5,53.0,TX
2981,analyst,5.0,53.0,TX
2982,data engineer,4.9,53.0,TX
2983,data engineer,4.1,53.0,TX
2984,other,4.7,92.0,TX
2985,data scientist,2.4,92.0,TX
2986,data scientist,4.2,92.0,TX
2987,data engineer,4.3,92.0,TX
2988,other,3.9,92.0,TX
2989,data engineer,4.2,92.0,TX
2990,other,4.3,92.0,TX
2991,data engineer,4.0,92.0,TX
2992,analyst,3.6,92.0,TX
2993,analyst,3.7,92.0,TX
2994,data scientist,4.1,92.0,TX
2995,other,4.3,92.0,TX
2996,data engineer,3.9,92.0,TX
2997,analyst,2.8,92.0,TX
2998,data scientist,3.3,92.0,TX
2999,other,3.3,92.0,TX
3000,other,3.8,92.0,TX
3001,data scientist,4.3,92.0,TX
3002,data scientist,3.9,92.0,TX
3003,data engineer,4.8,92.0,TX
3004,analyst,3.3,92.0,TX
3005,other,4.3,92.0,TX
3006,data engineer,5.0,92.0,TX
3007,data scientist,3.7,92.0,TX
3008,analyst,3.7,92.0,TX
3009,other,3.8,105.5,TX
3010,analyst,2.8,105.5,TX
3011,data engineer,3.1,105.5,TX
3012,data engineer,3.3,105.5,TX
3013,data engineer,3.9,105.5,TX
3014,data engineer,4.0,105.5,TX
3015,data engineer,3.2,105.5,TX
3016,data engineer,4.3,105.5,TX
3017,data engineer,3.4,105.5,TX
3018,analyst,3.7,105.5,TX
3019,data engineer,3.6,105.5,TX
3020,data engineer,2.6,105.5,TX
3021,data engineer,4.2,105.5,TX
3022,machine learning engineer,2.9,105.5,TX
3023,data engineer,4.2,105.5,TX
3024,analyst,3.9,105.5,TX
3025,data engineer,3.7,105.5,TX
3026,analyst,3.3,105.5,TX
3027,analyst,2.8,105.5,TX
3028,analyst,3.8,105.5,TX
3029,data scientist,3.1,105.5,TX
3030,analyst,3.3,105.5,TX
3031,other,3.4,105.5,TX
3032,machine learning engineer,3.9,105.5,TX
3033,analyst,3.1,105.5,TX
3034,analyst,4.4,105.5,TX
3035,analyst,3.3,105.5,TX
3036,other,3.5,105.5,TX
3037,data scientist,3.3,109.0,TX
3038,analyst,2.6,109.0,TX
3039,other,4.1,109.0,TX
3040,other,3.4,109.0,TX
3041,data engineer,3.3,109.0,TX
3042,data engineer,4.6,109.0,TX
3043,data engineer,4.2,109.0,TX
3044,data engineer,4.2,109.0,TX
3045,analyst,3.6,109.0,TX
3046,analyst,3.9,109.0,TX
3047,analyst,2.6,109.0,TX
3048,data engineer,5.0,109.0,TX
3049,analyst,2.8,109.0,TX
3050,machine learning engineer,3.7,109.0,TX
3051,data engineer,4.0,109.0,TX
3052,data engineer,4.7,109.0,TX
3053,analyst,3.7,109.0,TX
3054,data engineer,5.0,109.0,TX
3055,other,3.7,109.0,TX
3056,other,3.8,109.0,TX
3057,other,3.5,109.0,TX
3058,analyst,5.0,109.0,TX
3059,data engineer,5.0,109.0,TX
3060,data engineer,3.3,109.0,TX
3061,other,4.3,109.0,TX
3062,analyst,2.8,109.0,TX
3063,data engineer,4.0,109.0,TX
3064,data scientist,3.7,109.0,TX
3065,manager,4.3,53.5,TX
3066,other,4.3,53.5,TX
3067,data engineer,4.1,53.5,TX
3068,other,3.4,53.5,TX
3069,other,3.3,53.5,TX
3070,data scientist,3.9,53.5,TX
3071,other,4.3,53.5,TX
3072,data engineer,4.2,53.5,TX
3073,other,4.3,53.5,TX
3074,analyst,2.7,53.5,TX
3075,analyst,2.8,53.5,TX
3076,analyst,4.0,86.0,TX
3077,data engineer,3.9,86.0,TX
3078,other,3.7,86.0,TX
3079,other,3.4,86.0,TX
3080,other,4.3,86.0,TX
3081,other,3.4,86.0,TX
3082,other,4.3,86.0,TX
3083,analyst,2.8,86.0,TX
3084,machine learning engineer,3.5,86.0,TX
3085,other,2.8,86.0,TX
3086,data engineer,3.3,99.5,TX
3087,other,4.0,99.5,TX
3088,data engineer,3.8,99.5,TX
3089,analyst,2.8,99.5,TX
3090,data engineer,4.9,99.5,TX
3091,data engineer,4.8,99.5,TX
3092,analyst,2.5,99.5,TX
3093,data engineer,3.7,99.5,TX
3094,data scientist,3.5,99.5,TX
3095,other,3.8,99.5,TX
3096,other,3.3,99.5,TX
3097,data engineer,2.7,99.5,TX
3098,data engineer,4.3,99.5,TX
3099,analyst,4.6,99.5,TX
3100,other,3.5,99.5,TX
3101,other,3.7,99.5,TX
3102,data engineer,3.3,99.5,TX
3103,data engineer,3.6,99.5,TX
3104,data engineer,4.5,99.5,TX
3105,data scientist,4.7,99.5,TX
3106,other,3.2,99.5,TX
3107,other,3.3,99.5,TX
3108,analyst,4.4,99.5,TX
3109,data scientist,4.1,80.0,TX
3110,other,3.1,80.0,TX
3111,data engineer,4.1,80.0,TX
3112,data engineer,4.0,80.0,TX
